,dest_node,source_node,weight,source_class,dest_class,edge_class
11645,OMIM212140,OMIM140850,0.084938,Di,Di,Di-Di
11646,OMIM212140,OMIM143100,0.26636,Di,Di,Di-Di
11647,OMIM212140,OMIM143465,0.069187,Di,Di,Di-Di
11648,OMIM212140,OMIM143500,0.29499000000000003,Di,Di,Di-Di
11649,OMIM212140,OMIM143880,0.18219000000000002,Di,Di,Di-Di
11650,OMIM212140,OMIM144010,0.25595,Di,Di,Di-Di
11651,OMIM212140,OMIM144110,0.085136,Di,Di,Di-Di
11652,OMIM212140,OMIM144650,0.16139,Di,Di,Di-Di
11653,OMIM212140,OMIM144700,0.1717,Di,Di,Di-Di
11654,OMIM212140,OMIM145100,0.050638,Di,Di,Di-Di
11655,OMIM212140,OMIM145200,0.090395,Di,Di,Di-Di
11656,OMIM212140,OMIM145500,0.33737,Di,Di,Di-Di
11657,OMIM212140,OMIM145590,0.16137,Di,Di,Di-Di
11658,OMIM212140,OMIM145600,0.32708000000000004,Di,Di,Di-Di
11659,OMIM212140,OMIM146110,0.23845,Di,Di,Di-Di
11660,OMIM212140,OMIM146255,0.21545999999999998,Di,Di,Di-Di
11661,OMIM212140,OMIM146500,0.29674,Di,Di,Di-Di
11662,OMIM212140,OMIM146850,0.13798,Di,Di,Di-Di
11663,OMIM212140,OMIM147480,0.2241,Di,Di,Di-Di
11664,OMIM212140,OMIM147530,0.13652,Di,Di,Di-Di
11665,OMIM212140,OMIM147540,0.056212,Di,Di,Di-Di
11666,OMIM212140,OMIM148000,0.13055,Di,Di,Di-Di
11667,OMIM212140,OMIM148100,0.12272999999999999,Di,Di,Di-Di
11668,OMIM212140,OMIM150600,0.088776,Di,Di,Di-Di
11669,OMIM212140,OMIM150699,0.10595999999999998,Di,Di,Di-Di
11670,OMIM212140,OMIM151400,0.13596,Di,Di,Di-Di
11671,OMIM212140,OMIM151590,0.13631,Di,Di,Di-Di
11672,OMIM212140,OMIM152700,0.27889,Di,Di,Di-Di
11673,OMIM212140,OMIM153880,0.07406599999999999,Di,Di,Di-Di
11674,OMIM212140,OMIM154276,0.28909,Di,Di,Di-Di
11675,OMIM212140,OMIM155100,0.15436,Di,Di,Di-Di
11676,OMIM212140,OMIM155600,0.16953,Di,Di,Di-Di
11677,OMIM212140,OMIM155601,0.061638,Di,Di,Di-Di
11678,OMIM212140,OMIM156000,0.08004299999999999,Di,Di,Di-Di
11679,OMIM212140,OMIM156190,0.093043,Di,Di,Di-Di
11680,OMIM212140,OMIM157300,0.18724000000000002,Di,Di,Di-Di
11681,OMIM212140,OMIM157700,0.19353,Di,Di,Di-Di
11682,OMIM212140,OMIM157950,0.08680399999999999,Di,Di,Di-Di
11683,OMIM212140,OMIM158280,0.065474,Di,Di,Di-Di
11684,OMIM212140,OMIM160300,0.14282999999999998,Di,Di,Di-Di
11685,OMIM212140,OMIM160750,0.26234,Di,Di,Di-Di
11686,OMIM212140,OMIM161900,0.19404000000000002,Di,Di,Di-Di
11687,OMIM212140,OMIM164230,0.14983,Di,Di,Di-Di
11688,OMIM212140,OMIM165150,0.070913,Di,Di,Di-Di
11689,OMIM212140,OMIM165199,0.055434000000000004,Di,Di,Di-Di
11690,OMIM212140,OMIM165720,0.14429,Di,Di,Di-Di
11691,OMIM212140,OMIM166300,0.1544,Di,Di,Di-Di
11692,OMIM212140,OMIM166710,0.12027,Di,Di,Di-Di
11693,OMIM212140,OMIM166760,0.018212,Di,Di,Di-Di
11694,OMIM212140,OMIM167320,0.23046,Di,Di,Di-Di
11695,OMIM212140,OMIM167870,0.13579000000000002,Di,Di,Di-Di
11696,OMIM212140,OMIM168100,0.1195,Di,Di,Di-Di
11697,OMIM212140,OMIM168600,0.13184,Di,Di,Di-Di
11698,OMIM212140,OMIM170900,0.10300999999999999,Di,Di,Di-Di
11699,OMIM212140,OMIM171300,0.17265999999999998,Di,Di,Di-Di
11700,OMIM212140,OMIM173200,0.099643,Di,Di,Di-Di
11701,OMIM212140,OMIM174800,0.17892,Di,Di,Di-Di
11702,OMIM212140,OMIM175100,0.25068,Di,Di,Di-Di
11703,OMIM212140,OMIM175505,0.051566999999999995,Di,Di,Di-Di
11704,OMIM212140,OMIM175510,0.11834000000000001,Di,Di,Di-Di
11705,OMIM212140,OMIM176800,0.07046000000000001,Di,Di,Di-Di
11706,OMIM212140,OMIM176807,0.12197999999999999,Di,Di,Di-Di
11707,OMIM212140,OMIM178600,0.17221,Di,Di,Di-Di
11708,OMIM212140,OMIM179600,0.056508,Di,Di,Di-Di
11709,OMIM212140,OMIM179800,0.31853000000000004,Di,Di,Di-Di
11710,OMIM212140,OMIM179830,0.28168000000000004,Di,Di,Di-Di
11711,OMIM212140,OMIM181000,0.25078,Di,Di,Di-Di
11712,OMIM212140,OMIM181460,0.017666,Di,Di,Di-Di
11713,OMIM212140,OMIM181500,0.2581,Di,Di,Di-Di
11714,OMIM212140,OMIM182000,0.069488,Di,Di,Di-Di
11715,OMIM212140,OMIM182280,0.17251,Di,Di,Di-Di
11716,OMIM212140,OMIM182830,0.076508,Di,Di,Di-Di
11717,OMIM212140,OMIM184700,0.22771999999999998,Di,Di,Di-Di
11718,OMIM212140,OMIM187950,0.18317999999999998,Di,Di,Di-Di
11719,OMIM212140,OMIM188030,0.12687,Di,Di,Di-Di
11720,OMIM212140,OMIM188050,0.16967000000000002,Di,Di,Di-Di
11721,OMIM212140,OMIM188470,0.10926,Di,Di,Di-Di
11722,OMIM212140,OMIM189600,0.13218,Di,Di,Di-Di
11723,OMIM212140,OMIM189800,0.15397,Di,Di,Di-Di
11724,OMIM212140,OMIM190300,0.21558000000000002,Di,Di,Di-Di
11725,OMIM212140,OMIM190310,0.07739800000000001,Di,Di,Di-Di
11726,OMIM212140,OMIM190400,0.031475,Di,Di,Di-Di
11727,OMIM212140,OMIM191390,0.16591,Di,Di,Di-Di
11728,OMIM212140,OMIM191800,0.07937999999999999,Di,Di,Di-Di
11729,OMIM212140,OMIM192000,0.034232,Di,Di,Di-Di
11730,OMIM212140,OMIM192200,0.086997,Di,Di,Di-Di
11731,OMIM212140,OMIM194070,0.2441,Di,Di,Di-Di
11732,OMIM212140,OMIM194200,0.30341,Di,Di,Di-Di
11733,OMIM212140,OMIM200170,0.20706999999999998,Di,Di,Di-Di
11734,OMIM212140,OMIM203700,0.31128,Di,Di,Di-Di
11735,OMIM212140,OMIM206200,0.095555,Di,Di,Di-Di
11736,OMIM212140,OMIM208085,0.21855,Di,Di,Di-Di
11737,OMIM212140,OMIM208230,0.16464,Di,Di,Di-Di
11738,OMIM212140,OMIM208300,0.035649,Di,Di,Di-Di
11739,OMIM212140,OMIM208550,0.15006,Di,Di,Di-Di
11740,OMIM212140,OMIM208700,0.11817000000000001,Di,Di,Di-Di
11741,OMIM212140,OMIM208750,0.2153,Di,Di,Di-Di
11742,OMIM212140,OMIM208920,0.29008,Di,Di,Di-Di
11743,OMIM212140,OMIM210050,0.1532,Di,Di,Di-Di
11744,OMIM212140,OMIM211980,0.11450999999999999,Di,Di,Di-Di
11745,OMIM212140,OMIM212050,0.080697,Di,Di,Di-Di
11746,OMIM212140,OMIM212110,0.14265999999999998,Di,Di,Di-Di
11747,OMIM212140,OMIM212112,0.20597,Di,Di,Di-Di
11748,OMIM212140,OMIM212130,0.24643,Di,Di,Di-Di
11749,OMIM212350,OMIM102100,0.11338,Di,Di,Di-Di
11750,OMIM212350,OMIM102300,0.042652999999999996,Di,Di,Di-Di
11751,OMIM212350,OMIM102400,0.056936,Di,Di,Di-Di
11752,OMIM212350,OMIM102500,0.14312,Di,Di,Di-Di
11753,OMIM212350,OMIM103100,0.17755,Di,Di,Di-Di
11754,OMIM212350,OMIM103780,0.15648,Di,Di,Di-Di
11755,OMIM212350,OMIM104130,0.12009,Di,Di,Di-Di
11756,OMIM212350,OMIM104300,0.17448,Di,Di,Di-Di
11757,OMIM212350,OMIM106400,0.07058500000000001,Di,Di,Di-Di
11758,OMIM212350,OMIM107320,0.14887,Di,Di,Di-Di
11759,OMIM212350,OMIM107550,0.15838,Di,Di,Di-Di
11760,OMIM212350,OMIM107650,0.20045,Di,Di,Di-Di
11761,OMIM212350,OMIM109100,0.091143,Di,Di,Di-Di
11762,OMIM212350,OMIM109200,0.020703,Di,Di,Di-Di
11763,OMIM212350,OMIM109800,0.033316000000000005,Di,Di,Di-Di
11764,OMIM212350,OMIM110100,0.15955999999999998,Di,Di,Di-Di
11765,OMIM212350,OMIM113610,0.1939,Di,Di,Di-Di
11766,OMIM212350,OMIM114480,0.10329,Di,Di,Di-Di
11767,OMIM212350,OMIM114500,0.02044,Di,Di,Di-Di
11768,OMIM212350,OMIM114550,0.14415,Di,Di,Di-Di
11769,OMIM212350,OMIM114580,0.10507999999999999,Di,Di,Di-Di
11770,OMIM212350,OMIM115000,0.10522999999999999,Di,Di,Di-Di
11771,OMIM212350,OMIM115195,0.39568000000000003,Di,Di,Di-Di
11772,OMIM212350,OMIM115300,0.063372,Di,Di,Di-Di
11773,OMIM212350,OMIM115645,0.20016,Di,Di,Di-Di
11774,OMIM212350,OMIM119500,0.11010999999999999,Di,Di,Di-Di
11775,OMIM212350,OMIM121200,0.10215,Di,Di,Di-Di
11776,OMIM212350,OMIM121201,0.13508,Di,Di,Di-Di
11777,OMIM212350,OMIM125310,0.20595,Di,Di,Di-Di
11778,OMIM212350,OMIM125320,0.071212,Di,Di,Di-Di
11779,OMIM212350,OMIM125600,0.12395999999999999,Di,Di,Di-Di
11780,OMIM212350,OMIM125700,0.13348,Di,Di,Di-Di
11781,OMIM212350,OMIM125850,0.078347,Di,Di,Di-Di
11782,OMIM212350,OMIM125851,0.05146799999999999,Di,Di,Di-Di
11783,OMIM212350,OMIM125852,0.097332,Di,Di,Di-Di
11784,OMIM212350,OMIM125853,0.071751,Di,Di,Di-Di
11785,OMIM212350,OMIM126200,0.18495999999999999,Di,Di,Di-Di
11786,OMIM212350,OMIM127350,0.053426999999999995,Di,Di,Di-Di
11787,OMIM212350,OMIM127750,0.15253,Di,Di,Di-Di
11788,OMIM212350,OMIM128101,0.20947,Di,Di,Di-Di
11789,OMIM212350,OMIM131300,0.18662,Di,Di,Di-Di
11790,OMIM212350,OMIM132090,0.15178,Di,Di,Di-Di
11791,OMIM212350,OMIM132100,0.15252000000000002,Di,Di,Di-Di
11792,OMIM212350,OMIM132300,0.13014,Di,Di,Di-Di
11793,OMIM212350,OMIM133239,0.043715,Di,Di,Di-Di
11794,OMIM212350,OMIM133600,0.030755,Di,Di,Di-Di
11795,OMIM212350,OMIM133690,0.043766,Di,Di,Di-Di
11796,OMIM212350,OMIM134430,0.030568,Di,Di,Di-Di
11797,OMIM212350,OMIM134500,0.024801,Di,Di,Di-Di
11798,OMIM212350,OMIM134510,0.14729,Di,Di,Di-Di
11799,OMIM212350,OMIM134520,0.054178,Di,Di,Di-Di
11800,OMIM212350,OMIM134750,0.044189,Di,Di,Di-Di
11801,OMIM212350,OMIM135550,0.11874000000000001,Di,Di,Di-Di
11802,OMIM212350,OMIM136200,0.074443,Di,Di,Di-Di
11803,OMIM212350,OMIM137215,0.047447,Di,Di,Di-Di
11804,OMIM212350,OMIM137400,0.052112,Di,Di,Di-Di
11805,OMIM212350,OMIM137580,0.20167000000000002,Di,Di,Di-Di
11806,OMIM212350,OMIM137750,0.21447,Di,Di,Di-Di
11807,OMIM212350,OMIM137760,0.14804,Di,Di,Di-Di
11808,OMIM212350,OMIM137800,0.15559,Di,Di,Di-Di
11809,OMIM212350,OMIM140300,0.17945999999999998,Di,Di,Di-Di
11810,OMIM212350,OMIM140600,0.057790999999999995,Di,Di,Di-Di
11811,OMIM212350,OMIM140850,0.06296900000000001,Di,Di,Di-Di
11812,OMIM212350,OMIM143100,0.21818,Di,Di,Di-Di
11813,OMIM212350,OMIM143465,0.021674000000000002,Di,Di,Di-Di
11814,OMIM212350,OMIM143500,0.17172,Di,Di,Di-Di
11815,OMIM212350,OMIM143880,0.21031999999999998,Di,Di,Di-Di
11816,OMIM212350,OMIM144010,0.20783000000000001,Di,Di,Di-Di
11817,OMIM212350,OMIM144110,0.069176,Di,Di,Di-Di
11818,OMIM212350,OMIM144650,0.043899,Di,Di,Di-Di
11819,OMIM212350,OMIM144700,0.08629400000000001,Di,Di,Di-Di
11820,OMIM212350,OMIM145100,0.11585,Di,Di,Di-Di
11821,OMIM212350,OMIM145200,0.021922999999999998,Di,Di,Di-Di
11822,OMIM212350,OMIM145500,0.14712,Di,Di,Di-Di
11823,OMIM212350,OMIM145590,0.16055999999999998,Di,Di,Di-Di
11824,OMIM212350,OMIM145600,0.35504,Di,Di,Di-Di
11825,OMIM212350,OMIM146110,0.088101,Di,Di,Di-Di
11826,OMIM212350,OMIM146255,0.15777,Di,Di,Di-Di
11827,OMIM212350,OMIM146500,0.20232999999999998,Di,Di,Di-Di
11828,OMIM212350,OMIM146850,0.02862,Di,Di,Di-Di
11829,OMIM212350,OMIM147480,0.019662,Di,Di,Di-Di
11830,OMIM212350,OMIM147530,0.096086,Di,Di,Di-Di
11831,OMIM212350,OMIM147540,0.022761,Di,Di,Di-Di
11832,OMIM212350,OMIM148100,0.02338,Di,Di,Di-Di
11833,OMIM212350,OMIM150600,0.070825,Di,Di,Di-Di
11834,OMIM212350,OMIM150699,0.056455,Di,Di,Di-Di
11835,OMIM212350,OMIM151400,0.025873,Di,Di,Di-Di
11836,OMIM212350,OMIM152700,0.16734000000000002,Di,Di,Di-Di
11837,OMIM212350,OMIM153880,0.24595999999999998,Di,Di,Di-Di
11838,OMIM212350,OMIM154276,0.3237,Di,Di,Di-Di
11839,OMIM212350,OMIM155100,0.16807,Di,Di,Di-Di
11840,OMIM212350,OMIM155600,0.096225,Di,Di,Di-Di
11841,OMIM212350,OMIM156000,0.14457,Di,Di,Di-Di
11842,OMIM212350,OMIM156190,0.31273,Di,Di,Di-Di
11843,OMIM212350,OMIM157300,0.12534,Di,Di,Di-Di
11844,OMIM212350,OMIM157700,0.22339,Di,Di,Di-Di
11845,OMIM212350,OMIM157950,0.077417,Di,Di,Di-Di
11846,OMIM212350,OMIM158280,0.14253,Di,Di,Di-Di
11847,OMIM212350,OMIM160300,0.12783,Di,Di,Di-Di
11848,OMIM212350,OMIM160750,0.24933000000000002,Di,Di,Di-Di
11849,OMIM212350,OMIM161900,0.084098,Di,Di,Di-Di
11850,OMIM212350,OMIM164230,0.11971,Di,Di,Di-Di
11851,OMIM212350,OMIM165150,0.21320999999999998,Di,Di,Di-Di
11852,OMIM212350,OMIM165199,0.2176,Di,Di,Di-Di
11853,OMIM212350,OMIM165720,0.12253,Di,Di,Di-Di
11854,OMIM212350,OMIM166300,0.13989000000000001,Di,Di,Di-Di
11855,OMIM212350,OMIM166710,0.046292,Di,Di,Di-Di
11856,OMIM212350,OMIM166760,0.070638,Di,Di,Di-Di
11857,OMIM212350,OMIM167320,0.13760999999999998,Di,Di,Di-Di
11858,OMIM212350,OMIM167870,0.11855999999999998,Di,Di,Di-Di
11859,OMIM212350,OMIM168100,0.06757200000000001,Di,Di,Di-Di
11860,OMIM212350,OMIM168600,0.18182,Di,Di,Di-Di
11861,OMIM212350,OMIM170900,0.037101999999999996,Di,Di,Di-Di
11862,OMIM212350,OMIM171300,0.16835,Di,Di,Di-Di
11863,OMIM212350,OMIM173200,0.023181,Di,Di,Di-Di
11864,OMIM212350,OMIM174800,0.12268,Di,Di,Di-Di
11865,OMIM212350,OMIM175100,0.18231,Di,Di,Di-Di
11866,OMIM212350,OMIM175505,0.016531999999999998,Di,Di,Di-Di
11867,OMIM212350,OMIM176800,0.060296,Di,Di,Di-Di
11868,OMIM212350,OMIM176807,0.05657,Di,Di,Di-Di
11869,OMIM212350,OMIM178600,0.09047899999999999,Di,Di,Di-Di
11870,OMIM212350,OMIM179600,0.034863,Di,Di,Di-Di
11871,OMIM212350,OMIM179800,0.23419,Di,Di,Di-Di
11872,OMIM212350,OMIM179830,0.12732000000000002,Di,Di,Di-Di
11873,OMIM212350,OMIM181000,0.14527,Di,Di,Di-Di
11874,OMIM212350,OMIM181500,0.17926,Di,Di,Di-Di
11875,OMIM212350,OMIM182000,0.043072000000000006,Di,Di,Di-Di
11876,OMIM212350,OMIM182280,0.013942,Di,Di,Di-Di
11877,OMIM212350,OMIM182830,0.2512,Di,Di,Di-Di
11878,OMIM212350,OMIM184700,0.063361,Di,Di,Di-Di
11879,OMIM212350,OMIM187950,0.074724,Di,Di,Di-Di
11880,OMIM212350,OMIM188030,0.016954,Di,Di,Di-Di
11881,OMIM212350,OMIM188050,0.18057,Di,Di,Di-Di
11882,OMIM212350,OMIM188470,0.024217,Di,Di,Di-Di
11883,OMIM212350,OMIM189600,0.13902,Di,Di,Di-Di
11884,OMIM212350,OMIM189800,0.037110000000000004,Di,Di,Di-Di
11885,OMIM212350,OMIM190300,0.23375,Di,Di,Di-Di
11886,OMIM212350,OMIM190310,0.074806,Di,Di,Di-Di
11887,OMIM212350,OMIM190400,0.081514,Di,Di,Di-Di
11888,OMIM212350,OMIM191390,0.10565,Di,Di,Di-Di
11889,OMIM212350,OMIM192200,0.11214,Di,Di,Di-Di
11890,OMIM212350,OMIM194070,0.2309,Di,Di,Di-Di
11891,OMIM212350,OMIM194200,0.30269,Di,Di,Di-Di
11892,OMIM212350,OMIM200170,0.12527,Di,Di,Di-Di
11893,OMIM212350,OMIM203700,0.23883000000000001,Di,Di,Di-Di
11894,OMIM212350,OMIM208085,0.10955999999999999,Di,Di,Di-Di
11895,OMIM212350,OMIM208230,0.12602,Di,Di,Di-Di
11896,OMIM212350,OMIM208300,0.11503,Di,Di,Di-Di
11897,OMIM212350,OMIM208550,0.055926,Di,Di,Di-Di
11898,OMIM212350,OMIM208700,0.17372,Di,Di,Di-Di
11899,OMIM212350,OMIM208750,0.16529000000000002,Di,Di,Di-Di
11900,OMIM212350,OMIM208920,0.17165999999999998,Di,Di,Di-Di
11901,OMIM212350,OMIM210050,0.09278,Di,Di,Di-Di
11902,OMIM212350,OMIM212050,0.078916,Di,Di,Di-Di
11903,OMIM212350,OMIM212110,0.12663,Di,Di,Di-Di
11904,OMIM212350,OMIM212112,0.22516999999999998,Di,Di,Di-Di
11905,OMIM212350,OMIM212130,0.46948999999999996,Di,Di,Di-Di
11906,OMIM212350,OMIM212140,0.38966999999999996,Di,Di,Di-Di
11907,OMIM215140,OMIM102100,0.23199,Di,Di,Di-Di
11908,OMIM215140,OMIM102300,0.019437,Di,Di,Di-Di
11909,OMIM215140,OMIM102400,0.21865,Di,Di,Di-Di
11910,OMIM215140,OMIM102500,0.28013000000000005,Di,Di,Di-Di
11911,OMIM215140,OMIM103100,0.069497,Di,Di,Di-Di
11912,OMIM215140,OMIM103780,0.073006,Di,Di,Di-Di
11913,OMIM215140,OMIM104130,0.15924000000000002,Di,Di,Di-Di
11914,OMIM215140,OMIM104300,0.19384,Di,Di,Di-Di
11915,OMIM215140,OMIM106400,0.21158000000000002,Di,Di,Di-Di
11916,OMIM215140,OMIM107320,0.21871,Di,Di,Di-Di
11917,OMIM215140,OMIM107550,0.12554,Di,Di,Di-Di
11918,OMIM215140,OMIM107650,0.13602999999999998,Di,Di,Di-Di
11919,OMIM215140,OMIM109100,0.14633,Di,Di,Di-Di
11920,OMIM215140,OMIM109200,0.1299,Di,Di,Di-Di
11921,OMIM215140,OMIM109350,0.057664,Di,Di,Di-Di
11922,OMIM215140,OMIM109543,0.068777,Di,Di,Di-Di
11923,OMIM215140,OMIM109800,0.091081,Di,Di,Di-Di
11924,OMIM215140,OMIM110100,0.28355,Di,Di,Di-Di
11925,OMIM215140,OMIM113610,0.13080999999999998,Di,Di,Di-Di
11926,OMIM215140,OMIM114480,0.24616,Di,Di,Di-Di
11927,OMIM215140,OMIM114500,0.15561,Di,Di,Di-Di
11928,OMIM215140,OMIM114550,0.14407,Di,Di,Di-Di
11929,OMIM215140,OMIM114580,0.17294,Di,Di,Di-Di
11930,OMIM215140,OMIM115000,0.02876,Di,Di,Di-Di
11931,OMIM215140,OMIM115195,0.042341000000000004,Di,Di,Di-Di
11932,OMIM215140,OMIM115300,0.15941,Di,Di,Di-Di
11933,OMIM215140,OMIM115645,0.2848,Di,Di,Di-Di
11934,OMIM215140,OMIM119500,0.25198000000000004,Di,Di,Di-Di
11935,OMIM215140,OMIM121200,0.06312999999999999,Di,Di,Di-Di
11936,OMIM215140,OMIM121201,0.041777999999999996,Di,Di,Di-Di
11937,OMIM215140,OMIM125310,0.095202,Di,Di,Di-Di
11938,OMIM215140,OMIM125600,0.25129,Di,Di,Di-Di
11939,OMIM215140,OMIM125700,0.21459,Di,Di,Di-Di
11940,OMIM215140,OMIM125850,0.044814,Di,Di,Di-Di
11941,OMIM215140,OMIM125851,0.09985,Di,Di,Di-Di
11942,OMIM215140,OMIM125852,0.17785,Di,Di,Di-Di
11943,OMIM215140,OMIM125853,0.17792,Di,Di,Di-Di
11944,OMIM215140,OMIM126200,0.16315,Di,Di,Di-Di
11945,OMIM215140,OMIM127350,0.1836,Di,Di,Di-Di
11946,OMIM215140,OMIM127750,0.042787,Di,Di,Di-Di
11947,OMIM215140,OMIM128101,0.063322,Di,Di,Di-Di
11948,OMIM215140,OMIM131200,0.051870000000000006,Di,Di,Di-Di
11949,OMIM215140,OMIM131300,0.26206999999999997,Di,Di,Di-Di
11950,OMIM215140,OMIM131440,0.20726999999999998,Di,Di,Di-Di
11951,OMIM215140,OMIM132300,0.15383,Di,Di,Di-Di
11952,OMIM215140,OMIM133239,0.12304000000000001,Di,Di,Di-Di
11953,OMIM215140,OMIM133600,0.077375,Di,Di,Di-Di
11954,OMIM215140,OMIM133690,0.18143,Di,Di,Di-Di
11955,OMIM215140,OMIM134430,0.070855,Di,Di,Di-Di
11956,OMIM215140,OMIM134500,0.095938,Di,Di,Di-Di
11957,OMIM215140,OMIM134510,0.18151,Di,Di,Di-Di
11958,OMIM215140,OMIM134520,0.11905,Di,Di,Di-Di
11959,OMIM215140,OMIM134750,0.1542,Di,Di,Di-Di
11960,OMIM215140,OMIM135550,0.063289,Di,Di,Di-Di
11961,OMIM215140,OMIM136200,0.095029,Di,Di,Di-Di
11962,OMIM215140,OMIM137215,0.14436,Di,Di,Di-Di
11963,OMIM215140,OMIM137400,0.063118,Di,Di,Di-Di
11964,OMIM215140,OMIM137580,0.08194800000000001,Di,Di,Di-Di
11965,OMIM215140,OMIM137750,0.077323,Di,Di,Di-Di
11966,OMIM215140,OMIM137760,0.14640999999999998,Di,Di,Di-Di
11967,OMIM215140,OMIM137800,0.19973,Di,Di,Di-Di
11968,OMIM215140,OMIM138800,0.071168,Di,Di,Di-Di
11969,OMIM215140,OMIM140300,0.16654000000000002,Di,Di,Di-Di
11970,OMIM215140,OMIM140600,0.14382,Di,Di,Di-Di
11971,OMIM215140,OMIM140850,0.11689000000000001,Di,Di,Di-Di
11972,OMIM215140,OMIM143100,0.2412,Di,Di,Di-Di
11973,OMIM215140,OMIM143465,0.053637,Di,Di,Di-Di
11974,OMIM215140,OMIM143500,0.18871,Di,Di,Di-Di
11975,OMIM215140,OMIM143880,0.099465,Di,Di,Di-Di
11976,OMIM215140,OMIM144010,0.15118,Di,Di,Di-Di
11977,OMIM215140,OMIM144110,0.13001,Di,Di,Di-Di
11978,OMIM215140,OMIM144650,0.067751,Di,Di,Di-Di
11979,OMIM215140,OMIM144700,0.15012999999999999,Di,Di,Di-Di
11980,OMIM215140,OMIM145100,0.14046,Di,Di,Di-Di
11981,OMIM215140,OMIM145200,0.19768,Di,Di,Di-Di
11982,OMIM215140,OMIM145500,0.15416,Di,Di,Di-Di
11983,OMIM215140,OMIM145590,0.091476,Di,Di,Di-Di
11984,OMIM215140,OMIM145600,0.20536,Di,Di,Di-Di
11985,OMIM215140,OMIM146110,0.1419,Di,Di,Di-Di
11986,OMIM215140,OMIM146255,0.10555,Di,Di,Di-Di
11987,OMIM215140,OMIM146500,0.13302,Di,Di,Di-Di
11988,OMIM215140,OMIM146850,0.1343,Di,Di,Di-Di
11989,OMIM215140,OMIM147480,0.16057000000000002,Di,Di,Di-Di
11990,OMIM215140,OMIM147530,0.02962,Di,Di,Di-Di
11991,OMIM215140,OMIM147540,0.13196,Di,Di,Di-Di
11992,OMIM215140,OMIM148000,0.13694,Di,Di,Di-Di
11993,OMIM215140,OMIM148100,0.25595,Di,Di,Di-Di
11994,OMIM215140,OMIM150600,0.20720999999999998,Di,Di,Di-Di
11995,OMIM215140,OMIM150699,0.13846,Di,Di,Di-Di
11996,OMIM215140,OMIM151400,0.13294,Di,Di,Di-Di
11997,OMIM215140,OMIM151590,0.14060999999999998,Di,Di,Di-Di
11998,OMIM215140,OMIM152700,0.27749,Di,Di,Di-Di
11999,OMIM215140,OMIM153880,0.12674000000000002,Di,Di,Di-Di
12000,OMIM215140,OMIM154276,0.066602,Di,Di,Di-Di
12001,OMIM215140,OMIM155100,0.26022,Di,Di,Di-Di
12002,OMIM215140,OMIM155600,0.24089000000000002,Di,Di,Di-Di
12003,OMIM215140,OMIM155601,0.12697,Di,Di,Di-Di
12004,OMIM215140,OMIM156000,0.01768,Di,Di,Di-Di
12005,OMIM215140,OMIM156190,0.08105599999999999,Di,Di,Di-Di
12006,OMIM215140,OMIM157300,0.080964,Di,Di,Di-Di
12007,OMIM215140,OMIM157700,0.24401,Di,Di,Di-Di
12008,OMIM215140,OMIM157950,0.23067,Di,Di,Di-Di
12009,OMIM215140,OMIM158280,0.057744000000000004,Di,Di,Di-Di
12010,OMIM215140,OMIM160300,0.10561,Di,Di,Di-Di
12011,OMIM215140,OMIM160750,0.12495999999999999,Di,Di,Di-Di
12012,OMIM215140,OMIM161900,0.1392,Di,Di,Di-Di
12013,OMIM215140,OMIM164230,0.018486000000000002,Di,Di,Di-Di
12014,OMIM215140,OMIM165150,0.055403999999999995,Di,Di,Di-Di
12015,OMIM215140,OMIM165199,0.039327999999999995,Di,Di,Di-Di
12016,OMIM215140,OMIM165720,0.172,Di,Di,Di-Di
12017,OMIM215140,OMIM166300,0.24799000000000002,Di,Di,Di-Di
12018,OMIM215140,OMIM166710,0.2104,Di,Di,Di-Di
12019,OMIM215140,OMIM166760,0.13805,Di,Di,Di-Di
12020,OMIM215140,OMIM167320,0.13839,Di,Di,Di-Di
12021,OMIM215140,OMIM167870,0.011429,Di,Di,Di-Di
12022,OMIM215140,OMIM168100,0.047037,Di,Di,Di-Di
12023,OMIM215140,OMIM168600,0.071645,Di,Di,Di-Di
12024,OMIM215140,OMIM170900,0.071612,Di,Di,Di-Di
12025,OMIM215140,OMIM171300,0.1232,Di,Di,Di-Di
12026,OMIM215140,OMIM173200,0.16475,Di,Di,Di-Di
12027,OMIM215140,OMIM174800,0.20929,Di,Di,Di-Di
12028,OMIM215140,OMIM175100,0.2589,Di,Di,Di-Di
12029,OMIM215140,OMIM175505,0.076699,Di,Di,Di-Di
12030,OMIM215140,OMIM175510,0.18323,Di,Di,Di-Di
12031,OMIM215140,OMIM176800,0.16796,Di,Di,Di-Di
12032,OMIM215140,OMIM176807,0.1681,Di,Di,Di-Di
12033,OMIM215140,OMIM178600,0.18078,Di,Di,Di-Di
12034,OMIM215140,OMIM179600,0.0927,Di,Di,Di-Di
12035,OMIM215140,OMIM179800,0.12472000000000001,Di,Di,Di-Di
12036,OMIM215140,OMIM179830,0.063928,Di,Di,Di-Di
12037,OMIM215140,OMIM181000,0.17653,Di,Di,Di-Di
12038,OMIM215140,OMIM181460,0.035307,Di,Di,Di-Di
12039,OMIM215140,OMIM181500,0.16253,Di,Di,Di-Di
12040,OMIM215140,OMIM182000,0.16897,Di,Di,Di-Di
12041,OMIM215140,OMIM182280,0.19249000000000002,Di,Di,Di-Di
